대구 북구 국우동 81-4,128.5826396,35.9564216
대구 북구 서변동 1741-7,128.5960532,35.9226873
대구 북구 구암동 788-2,128.5670981,35.9372805
대구 북구 태전동 53길,128.5393859,35.9301999
대구 북구 산격동 1745,128.6133231,35.9119857
대구 북구 관음동 1386-16,128.5487103,35.9363610
대구 북구 침산동 75,128.6007752,35.8846090
대구 북구 칠성동2가 40-6,128.5908215,35.8832494
대구 북구 칠성동2가 143,128.5939049,35.8792757
대구 북구 관음동 1295,128.5464619,35.9422906
대구 북구 읍내동 44,128.5413137,35.9695819
대구 북구 검단동 887-117,128.6181101,35.9122353
대구 북구 침산동 15-22,128.5987863,35.8858959
대구 북구 칠성동2가 409-24,128.6025818,35.8791223
대구 북구 산격동 1607,128.6093004,35.9086450
대구 북구 읍내동 40,128.5413714,35.9693484
대구 북구 산격동 2,128.6068876,35.9146932
대구 북구 검단동 537-3,128.6134524,35.9143389
대구 북구 관음동 1343-17,128.5445625,35.9386857
대구 북구 침산동 514-5,128.5878706,35.8922538
대구 북구 복현동 10,128.6226140,35.9057741
대구 북구 서변동 1778,128.5978430,35.9212994
대구 북구 학정동 967-10,128.5670178,35.9490168
대구 북구 구암동 834-2,128.5699823,35.9416878
대구 북구 검단동 1128-2,128.6285908,35.9164659
대구 북구 침산동 2,128.5974808,35.8895514
대구 북구 산격동 487-40,128.6157094,35.9020005
대구 북구 산격동 135,128.6151606,35.9061054
대구 북구 칠성동1가 279-1,128.6044568,35.8757437
대구 북구 동천동 895-1,128.5613649,35.9441121
대구 북구 동천동 953-1,128.5570667,35.9440101
대구 북구 학정동 515,128.5629955,35.9548740
대구 북구 서변동 1779,128.5986472,35.9243055
대구 북구 구암동 788,128.5663702,35.9376070
대구 북구 검단동 838-75,128.6196234,35.9131066
대구 북구 태전동 52길,128.5536269,35.9216038
대구 북구 서변동 1735,128.5954715,35.9248348
대구 북구 서변동 1733-9,128.5948489,35.9246172
대구 북구 복현동 33,128.6200599,35.9052910
대구 북구 산격동 172-1,128.6134013,35.9044033
대구 북구 사수동 898,128.5136829,35.8961296
대구 북구 칠성동1가 232,128.6026214,35.8769226
대구 북구 태전동 1202,128.5506643,35.9214225
대구 북구 서변동 1772,128.5976389,35.9236538
대구 북구 노원동1가 28,128.5780687,35.8929111
대구 북구 매천동 371-2,128.5423637,35.9046985
대구 북구 관음동 1319-10,128.5441965,35.9391650
대구 북구 태전동 951-6,128.5452961,35.9296062
대구 북구 서변동 1787-10,128.5986533,35.9191905
대구 북구 복현동 115,128.6221144,35.9003402
대구 북구 복현동 76-1,128.6185832,35.8999342
대구 북구 서변동 1747,128.5953439,35.9215437
대구 북구 침산동 1757,128.5938727,35.8839146
대구 북구 동천동 911-5,128.5625041,35.9419755
대구 북구 고성동3가 5-129,128.5853418,35.8820190
대구 북구 산격동 1399-11,128.6082784,35.8921717
대구 북구 구암동 804,128.5639016,35.9314508
대구 북구 서변동 974-4,128.5957395,35.9226992
대구 북구 구암동 132,128.5698447,35.9389740
대구 북구 연경동 949-1,128.6151455,35.9424779
대구 북구 연경동 987,128.6139804,35.9403267
대구 북구 태전동 998,128.5517211,35.9311897
대구 북구 읍내동 497,128.5527785,35.9500178
대구 북구 침산동 50,128.6003253,35.8857245
대구 북구 읍내동 1200,128.5507824,35.9422996
대구 북구 산격동 30,128.6117155,35.9116330
대구 북구 산격동 1559,128.6069614,35.9087757
대구 북구 산격동 1696,128.6157212,35.9086268
대구 북구 대현동 440-36,128.6028350,35.8824671
대구 북구 태전동 38,128.5362045,35.9317021
대구 북구 침산동 1664-25,128.5996048,35.8851475
대구 북구 산격동 1628,128.6086569,35.9066285
대구 북구 고성동2가 112-3,128.5818399,35.8804433
대구 북구 침산동 65,128.5994546,35.8854134
대구 북구 관음동 1378-8,128.5480372,35.9336624
대구 북구 산격동 38,128.6100199,35.9112209
대구 북구 침산동 266-7,128.5922675,35.8882741
대구 북구 침산동 121,128.5954077,35.8901931
대구 북구 노원동3가 169,128.5720803,35.8982540
대구 북구 태전동,128.5431895,35.9240581
대구 북구 동천동 913-1,128.5586449,35.9400180
대구 북구 서변동 1801,128.5991864,35.9211153
대구 북구 침산동 295-18,128.5906771,35.8906361
대구 북구 국우동 1126-1,128.5800109,35.9485502
대구 북구 산격동 478-26,128.6134205,35.9028650
대구 북구 구암동 789-6,128.5660138,35.9346436
대구 북구 동천동 928-2,128.5579106,35.9382685
대구 북구 구암동 790-6,128.5619982,35.9325126
대구 북구 서변동 1721,128.5948493,35.9254567
대구 북구 서변동 1751-9,128.5963783,35.9201172
대구 북구 산격동 1681,128.6138155,35.9055412
대구 북구 구암동 816-1,128.5675516,35.9371112
대구 북구 태전동 70,128.5369611,35.9283845
대구 북구 고성동1가 93-12,128.5868487,35.8777377
대구 북구 읍내동 397-4,128.5547912,35.9519504
대구 북구 태전동 산 84,128.5386724,35.9331141
대구 북구 태전동 973-3,128.5471992,35.9269133
대구 북구 대현동 340-2,128.6086423,35.8784914
대구 북구 산격동 산 71-12,128.6014203,35.8982624
대구 북구 읍내동 491,128.5535498,35.9487487
대구 북구 읍내동 231,128.5512747,35.9551231
대구 북구 태전동 993,128.5489016,35.9322816
대구 북구 관음동 1341,128.5472500,35.9401001
대구 북구 산격동 71-14,128.6012570,35.8982669
대구 북구 태전동 1062,128.5484072,35.9254966
대구 북구 복현동 78-10,128.6175446,35.8990818
대구 북구 복현동 69,128.6183258,35.9027534
대구 북구 태전동 151-9,128.5460769,35.9213764
대구 북구 관음동 1347,128.5445131,35.9384830
대구 북구 검단동 22-2,128.6278538,35.9186693
대구 북구 칠성동2가 302-139,128.5920985,35.8772793
대구 북구 학정동 936-1,128.5665719,35.9517373
대구 북구 태전동 28,128.5362515,35.9291327
대구 북구 읍내동 1297-16,128.5481961,35.9452626
대구 북구 산격동 1671,128.6118402,35.9056451
대구 북구 서변동 47-13,128.6071162,35.9355208
대구 북구 고성동3가 2,128.5874162,35.8816737
대구 북구 읍내동 41,128.5410627,35.9692259
대구 북구 구암동 128,128.5699995,35.9392860
대구 북구 침산동 133-58,128.5942706,35.8904064
대구 북구 동천동 908-7,128.5602036,35.9427452
대구 북구 서변동 1763,128.5961022,35.9177770
대구 북구 국우동 1123-3,128.5668779,35.9451421
대구 북구 구암동 770-2,128.5643243,35.9420201
대구 북구 칠성동1가 48-57,128.6036258,35.8741503
대구 북구 읍내동 430,128.5552082,35.9512183
대구 북구 산격동 1449-4,128.6022322,35.8915756
대구 북구 학정동 469-9,128.5657513,35.9565978
대구 북구 칠성동2가 1,128.5855825,35.8861134
